year,title,category,nominee,artist,nominated,decade
1993,36th Annual GRAMMY Awards  (1993),Best Traditional Blues Album,Blues Summit,B.B. King,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Contemporary Blues Album,Feels Like Rain,Buddy Guy,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Traditional Folk Album,The Celtic Harp,The Chieftains,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Contemporary Folk Album,Other Voices/Other Rooms,Nanci Griffith,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Reggae Album,Bad Boys,Inner Circle,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best World Music Album,A Meeting By The River,Ry Cooder & V.M. Bhatt,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Polka Album,Accordionally Yours,Walter Ostanek & His Band,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Musical Album For Children,Aladdin - Original Motion Picture Soundtrack,Various Artists,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Spoken Word Album For Children,Audrey Hepburn's Enchanted Tales,Audrey Hepburn,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Spoken Word Or Non-Musical Album,On The Pulse Of Morning,Maya Angelou,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Spoken Comedy Album,Jammin' In New York,George Carlin,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Musical Show Album,The Who's Tommy,Original Cast Recording,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Instrumental Composition,Forever In Love,Kenny G,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Instrumental Composition Written For A Motion Picture Or For Television,Aladdin,Various Artists,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Song Written Specifically For A Motion Picture Or For Television,A Whole New World (Aladdin's Theme) (From Aladdin),"Alan Menken & Tim Rice, songwriters (Peabo Bryson & Regina Belle)",True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Music Video - Short Form,Steam,Peter Gabriel,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Music Video-Long Form,Ten Summoner's Tales,Sting,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Arrangement On An Instrumental,Mood Indigo,Dave Grusin,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Instrumental Arrangement Accompanying Vocal(s),When I Fall In Love,Celine Dion & Clive Griffin,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Recording Package,The Complete Billie Holiday On Verve 1945-1959,Billie Holiday,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Album Notes,The Complete Billie Holiday On Verve 1945-1959,Billie Holiday,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Historical Album,The Complete Billie Holiday On Verve 1945-1959,Billie Holiday,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Engineered Album - Non-Classical,Ten Summoner's Tales,Sting,True,1990
1993,36th Annual GRAMMY Awards  (1993),Producer Of The Year,David Foster,David Foster,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Classical Album,Bartók: The Wooden Prince & Cantata Profana,Pierre Boulez,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Orchestral Performance,Bartók: The Wooden Prince,Chicago Symphony Orchestra,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Opera Recording,Handel: Semele,Ambrosian Opera Chorus; English Chamber Orchestra,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Performance Of A Choral Work,Bartók: Cantata Profana,Chicago Symphony Chorus; Chicago Symphony Orchestra,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Classical Performance-Instrumental Soloist(s) (With Orchestra),Berg: Violin Concerto/Rihm: Time Chant,Chicago Symphony Orchestra,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Classical Performance-Instrumental Soloist (Without Orchestra),Barber: The Complete Solo Piano Music,John Browning,True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Chamber Music Performance,"Ives: String Quartets Nos. 1, 2/Barber: String Quartet Op. 11 (American Originals)","Eugene Drucker, Lawrence Dutton, David Finckel & Philip Setzer",True,1990
1993,36th Annual GRAMMY Awards  (1993),Best Contemporary Composition,Carter: Violin Concerto,Elliott Carter,True,1990
1993,36th Annual GRAMMY Awards  (1993),"Best Engineered Recording, Classical",Bartók: The Wooden Prince & Cantata Profana,"Pierre Boulez, conductor; Margaret Hillis, choral director",True,1990
1993,36th Annual GRAMMY Awards  (1993),Classical Producer Of The Year,Judith Sherman,Judith Sherman,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Alternative Music Album,Out Of Time,R.E.M.,True,1990
1992,35th Annual GRAMMY Awards  (1992),Record Of The Year,Tears In Heaven,Eric Clapton,True,1990
1992,35th Annual GRAMMY Awards  (1992),Album Of The Year,Unplugged,Eric Clapton,True,1990
1992,35th Annual GRAMMY Awards  (1992),Song Of The Year,Tears In Heaven,Eric Clapton,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best New Artist,Arrested Development,Arrested Development,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best Pop Vocal Performance, Female",Constant Craving,k.d. lang,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best Pop Vocal Performance, Male",Tears In Heaven,Eric Clapton,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Pop Performance By A Duo Or Group With Vocal,Beauty And The Beast,Celine Dion & Peabo Bryson,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Traditional Pop Vocal Performance,Perfectly Frank,Tony Bennett,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Pop Instrumental Performance,Beauty And The Beast,Richard Kaufman,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best Rock Vocal Performance, Female",Ain't It Heavy,Melissa Etheridge,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best Rock Vocal Performance, Male",Unplugged,Eric Clapton,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Rock Performance By A Duo Or Group With Vocal,Achtung Baby,U2,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Hard Rock Performance With Vocal,Give It Away,Red Hot Chili Peppers,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Metal Performance,Wish,Nine Inch Nails,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Rock Instrumental Performance,Little Wing,Stevie Ray Vaughan & Double Trouble,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Rock Song,Layla,Eric Clapton,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Alternative Music Album,Bone Machine,Tom Waits,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best R&B Vocal Performance, Female",The Woman I Am,Chaka Khan,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best R&B Vocal Performance, Male",Heaven And Earth,Al Jarreau,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best R&B Performance By A Duo Or Group With Vocal,End Of The Road,Boyz II Men,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best R&B Instrumental Performance,Doo-Bop,Miles Davis,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Rhythm & Blues Song,End Of The Road,Boyz II Men,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Rap Solo Performance,Baby Got Back,Sir Mix-A-Lot,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Rap Performance By A Duo Or Group,Tennessee,Arrested Development,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best New Age Album,Shepherd Moons,Enya,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Contemporary Jazz Performance (Instrumental),Secret Story,Pat Metheny,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Jazz Vocal Performance,'Round Midnight,Bobby McFerrin,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Jazz Instrumental Solo,Lush Life,Joe Henderson,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best Jazz Instrumental Performance, Individual Or Group",I Heard You Twice The First Time,Branford Marsalis,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Large Jazz Ensemble Performance,The Turning Point,McCoy Tyner Big Band,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best Country Vocal Performance, Female",I Feel Lucky,Mary Chapin Carpenter,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best Country Vocal Performance, Male",I Still Believe In You,Vince Gill,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Country Performance By A Duo Or Group With Vocal,Emmylou Harris & The Nash Ramblers At The Ryman,Emmylou Harris & The Nash Ramblers,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Country Vocal Collaboration,The Whiskey Ain't Workin',Travis Tritt & Marty Stuart,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Country Instrumental Performance,Sneakin' Around,Chet Atkins & Jerry Reed,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Bluegrass Album,Every Time You Say Goodbye,Alison Krauss & Union Station,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Country Song,I Still Believe In You,Vince Gill,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Rock/Contemporary Gospel Album,Unseen Power,Petra,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Pop Gospel Album,The Great Adventure,Steven Curtis Chapman,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Southern Gospel Album,Sometimes Miracles Hide,Bruce Carroll,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Traditional Soul Gospel Album,He's Working It Out For You,Shirley Caesar,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Contemporary Soul Gospel Album,Handel's Messiah - A Soulful Celebration,Various Artists,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Gospel Album By A Choir Or Chorus,Edwin Hawkins Music & Arts Seminar Mass Choir - Recorded Live In Los Angeles,Music & Arts Seminar Mass Choir,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Latin Pop Album,Otro Dia Mas Sin Verte,Jon Secada,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Tropical Latin Album,Frenesi,Linda Ronstadt,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Mexican-American Album,Mas Canciones,Linda Ronstadt,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Traditional Blues Album,Goin' Back To New Orleans,Dr. John,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Contemporary Blues Album,The Sky Is Crying,Stevie Ray Vaughan & Double Trouble,True,1990
1981,24th Annual GRAMMY Awards  (1981),Producer Of The Year,Quincy Jones,Quincy Jones,True,1980
1992,35th Annual GRAMMY Awards  (1992),Best Traditional Folk Album,"An Irish Evening - Live At The Grand Opera House, Belfast",The Chieftains,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Contemporary Folk Album,Another Country,The Chieftains,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Reggae Album,X-tra Naked,Shabba Ranks,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best World Music Album,Brasileiro,Sergio Mendes,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Polka Album,35th Anniversary,Walter Ostanek & His Band,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Album For Children,Beauty And The Beast - Original Motion Picture Soundtrack,Various Artists,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Comedy Album,P.D.Q. Bach: Music For An Awful Lot Of Winds & Percussion,Peter Schickele,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Spoken Word Or Non-Musical Album,What You Can Do To Avoid AIDS,"Earvin ""Magic"" Johnson & Robert O'Keefe",True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Musical Show Album,Guys And Dolls - The New Broadway Cast Recording,The New Broadway Cast,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Instrumental Composition,Harlem Renaissance Suite,Benny Carter,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Instrumental Composition Written For A Motion Picture Or For Television,Beauty And The Beast,Various Artists,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Song Written Specifically For A Motion Picture Or For Television,Beauty And The Beast (From Beauty And The Beast),"Howard Ashman & Alan Menken, songwriters (Celine Dion & Peabo Bryson)",True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Music Video - Short Form,Digging In The Dirt,Peter Gabriel,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Music Video - Long Form,Diva,Annie Lennox,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Arrangement On An Instrumental,Strike Up The Band,Rob McConnell & The Boss Brass,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Instrumental Arrangement Accompanying Vocal(s),Here's To Life,Shirley Horn,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Engineered Album - Non-Classical,Dangerous,Michael Jackson,True,1990
1992,35th Annual GRAMMY Awards  (1992),Producer Of The Year (Non-Classical),Babyface & L.A. Reid,Babyface & L.A. Reid,True,1990
1992,35th Annual GRAMMY Awards  (1992),Producer Of The Year (Non-Classical),Brian Eno & Daniel Lanois,Brian Eno & Daniel Lanois,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Album Package,Spellbound - Compact,Paula Abdul,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Album Notes,Queen Of Soul - The Atlantic Recordings,Aretha Franklin,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Historical Album,"The Complete Capitol Recordings Of The Nat ""King"" Cole Trio","Nat ""King"" Cole Trio",True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Classical Album,Mahler: Symphony No. 9,Leonard Bernstein,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Orchestral Performance,Mahler: Symphony No. 9,Berlin Philharmonic Orchestra,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Gospel Album By Choir Or Chorus,The Evolution Of Gospel,The Sounds Of Blackness,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Opera Recording,R. Strauss: Die Frau Ohne Schatten,Vienna Philharmonic Orchestra,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Performance Of A Choral Work,Orff: Carmina Burana,San Francisco Symphony Boys Choir & San Francisco Symphony Girls Choir; San Francisco Symphony Orchestra,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Classical Performance - Instrumental Solo With Orchestra,Prokofiev: Sinfonia Concertante/Tchaikovsky: Variations On A Rococo Theme,Pittsburgh Symphony Orchestra,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Classical Performance - Instrumental Solo Without Orchestra,"Horowitz - Discovered Treasures (Chopin, Liszt, Scarlatti, Scriabin, Clementi)",Vladimir Horowitz,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Chamber Music Performance,Brahms: Sonatas For Cello & Piano,Emanuel Ax & Yo-Yo Ma,True,1990
1992,35th Annual GRAMMY Awards  (1992),Best Contemporary Composition,Barber: The Lovers,Samuel Barber,True,1990
1992,35th Annual GRAMMY Awards  (1992),"Best Engineered Recording, Classical",R. Strauss: Die Frau Ohne Schatten,"Georg Solti, conductor",True,1990
1992,35th Annual GRAMMY Awards  (1992),Classical Producer Of The Year,Michael Fine,Michael Fine,True,1990
1991,34th Annual GRAMMY Awards  (1991),Record Of The Year,Unforgettable,"Natalie Cole (With Nat ""King"" Cole)",True,1990
1991,34th Annual GRAMMY Awards  (1991),Album Of The Year,Unforgettable With Love,Natalie Cole,True,1990
1991,34th Annual GRAMMY Awards  (1991),Song Of The Year,Unforgettable,"Natalie Cole [With Nat ""King"" Cole]",True,1990
1991,34th Annual GRAMMY Awards  (1991),Best New Artist,Marc Cohn,Marc Cohn,True,1990
1991,34th Annual GRAMMY Awards  (1991),"Best Pop Vocal Performance, Female",Something To Talk About,Bonnie Raitt,True,1990
1991,34th Annual GRAMMY Awards  (1991),"Best Pop Vocal Performance, Male",When A Man Loves A Woman,Michael Bolton,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Pop Performance By A Duo Or Group With Vocal,Losing My Religion,R.E.M.,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Traditional Pop Performance,Unforgettable,"Natalie Cole (With Nat ""King"" Cole)",True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Pop Instrumental Performance,Robin Hood - Prince Of Thieves,Michael Kamen,True,1990
1991,34th Annual GRAMMY Awards  (1991),"Best Rock Vocal Performance, Solo",Luck Of The Draw,Bonnie Raitt,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Rock Performance By A Duo Or Group With Vocal,"Good Man, Good Woman",Bonnie Raitt & Delbert McClinton,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Hard Rock Performance With Vocal,For Unlawful Carnal Knowledge,Van Halen,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Metal Performance,Metallica,Metallica,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Rock Instrumental Performance,Cliffs Of Dover,Eric Johnson,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Rock Song,Soul Cages,Sting,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Historical Album,Billie Holiday - The Complete Decca Recordings,Billie Holiday,True,1990
1991,34th Annual GRAMMY Awards  (1991),"Best R&B Vocal Performance, Female",Burnin',Patti LaBelle,True,1990
1991,34th Annual GRAMMY Awards  (1991),"Best R&B Vocal Performance, Female",How Can I Ease The Pain,Lisa Fischer,True,1990
1991,34th Annual GRAMMY Awards  (1991),"Best R&B Vocal Performance, Male",Power Of Love,Luther Vandross,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best R&B Performance By A Duo Or Group With Vocal,Cooleyhighharmony,Boyz II Men,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Rhythm & Blues Song,Power Of Love/Love Power,Luther Vandross,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Rap Solo Performance,Mama Said Knock You Out,LL Cool J,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Rap Performance By A Duo Or Group,Summertime,D.J. Jazzy Jeff & The Fresh Prince,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best New Age Album,Fresh Aire 7,Chip Davis (Mannheim Steamroller),True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Contemporary Jazz Performance,Sassy,The Manhattan Transfer,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Jazz Vocal Performance,He Is Christmas,Take 6,True,1990
1991,34th Annual GRAMMY Awards  (1991),Best Jazz Instrumental Solo,I Remember You,Stan Getz,True,1990
